title,label
美 소매판매 큰 폭 감소에 다우 079↓ 데일리 국제금융시장,0
유럽증시 델타변이 우려에 이틀째 약세런던 증시↑,0
마켓뷰 코스피 3개월 만에 최저치 경신···SK바사·삼성바이오 동반 상승,0
외환마감환율 11개월래 최고안전자산선호中경기둔화 우려,0
마감시황코스피 외국인·기관 매도8거래일 연속 하락,0
시황종합 외인 엑소더스 코스피 09 내린 3140선코스닥 28 급락,0
코스닥 마감기관·외인 팔자 3가까이 급락1010선,0
오전시황외국인 연일 매도세코스피 3170선 유지 중,0
외환브리핑외국인 국내 증시 추가 매도할까환율 1160원대 중후반 예상,0
원자재시황 中 경제지표 부진·아프간 리스크에 하락WTI 17↓,0
굿모닝 증시 높아진 경기회복 경계와 반등,1
유럽증시 中 경제지표 하락·아프간 리스크에 일제히 하락,0
바이든 아프간전 종료 후회 안해뉴욕증시 다우·SP500 사상 최고치모닝브리핑,1
SP 1년반 만에 더블美증시 사상최고 행진 뉴욕마감,1
아프간·중국·테이퍼링 악재에도 다우 031↑ 사상 최고치 데일리 국제금융시장,0
유럽증시 중국 경제지표 부진·아프간 리스크에 일제 하락,0
펀드와치 코스피 급락에도 혼자 웃은 2차전지 펀드,0
이번주 증시 코로나19에 반도체 우려 겹악재조정 불가피,0
성장주 강세 속 다우·SP 또 최고치이베이↑ 뉴욕마감,1
유럽증시 미 기업실적·경제지표 주시하며 일제히 상승,1
마감시황 코스피 3200선 붕괴외국인 공세에 줄하락,0
시황종합 코스피 2개월반만에 3200선 붕괴대장주 三電 3↓,0
외환마감外人 국내 증시서 27조 순매도환율 1170원 눈앞,0
외환브리핑반도체 업황 우려·달러 강세·코로나환율 1160원 중후반 전망,0
굿모닝 증시뉴욕증시는 사상 최고치 마감반등해도 변동성 확대 가능성 무게,1
뉴욕증시 고용 개선에 상승이재용 오늘 가석방 출소 모닝브리핑,1
인플레 우려·실업수당 청구감소에 다우·SP 사상최고치 데일리 국제금융시장,0
마켓뷰 코스피 반도체 업황 우려에 3200선 간신히 유지,0
시황종합외인 18조 팔자에 코스피 3200선 후퇴三電·하이닉스↓,0
외환마감반도체 수출 둔화 악재까지환율 1160원대 상승,0
마감시황코스피 반도체株 부진에 하락,0
코스닥 마감개인 닷새째 사자사흘만에 상승 1050선,1
오전시황 오늘도 이어지는 외국인 코스피 매도3220선,0
외환브리핑예상치 부합한 美 물가 상승환율 나흘만에 하락 예상,0
100만원대 갤럭시Z폴드3 공개美 인플레 우려 감소 모닝브리핑,0
인플레 높지만 괜찮다 안도 다우·SP 최고치뉴욕마감,1
인플레 시장예측에 부합···다우 062↑ 사상 최고치 데일리 국제금융시장,1
유럽증시 미국 물가 지표 주시하며 일제히 상승,1
마켓뷰 코스피 외국인 매물 폭탄에 하락···삼성전자 순매도액 석 달 만에 1조 넘어,0
시황종합코스피 07↓ 3220선 후퇴반도체株 三電·하이닉스↓,0
외환마감코로나 확진자 2000명대환율 10개월만에 최고치,1
코스닥 마감이틀 연속 하락1050선 턱걸이,0
마감시황코스피 외인 매도에 07 하락3220선까지 밀려나,0
오전시황반도체 부진 우려···코스피 장 초반 3230대 내림세,0
1조弗 인프라예산 상원통과다우·SP 사상최고  뉴욕마감,1
코로나19 신규확진 첫 2000명대다우·SP500 사상 최고 모닝브리핑,1
美 상원 1조달러 인프라 법안 통과에 다우 사상최고치 데일리 국제금융시장,1
유럽증시 코로나19 델타 변이 확산 우려 불구 소폭 상승,0
마켓뷰 델타 변이 재확산 우려에 코스피 하락,0
Asia 마감 델타 습격에도 굳건한 투심상하이 101↑,1
코스닥 마감닷새만에 하락1050선 턱걸이,0
마감시황코스피 외인 매도세에 3240선으로 밀려삼전 하락,0
오전시황 코스피 02↓크래프톤 공모가 하회,0
외환브리핑조기 긴축 목소리 커진 연준환율 1140원대 후반 상승 전망,1
코로나 심상찮다 둔화 우려에 여행·에너지株↓뉴욕마감,0
델타변이·성장둔화 우려에 다우 03↓ 데일리 국제금융시장,0
유럽증시 델타 변이 확산 경제 타격 우려에 하락,0
마켓뷰 코스피 미국 고용 서프라이즈’ 영향에 하락···카뱅 개인 매수세에 시총 10위 등극,0
Asia 마감 中증시 정부 부양책 기대에 상승,1
외환마감환율 1거래일만 상승 전환위안화 강세에 상승폭은 제한,1
마감시황코스피 03 내려 3260선 턱걸이3일째 약세,0
시황종합 코스피 03↓ 3260선카뱅 상장 이틀만에 시총 9위,0
코스닥 마감종가로도 1060선연중 최고 기록,1
오전시황 美 나스닥 하락에 부담느낀 코스피 외인·기관 매도···3250선 후퇴,0
외환브리핑美고용지표 서프라이즈환율 1140원 후반 상승 전망,1
美·中 CPI 발표로 물가 진정 MSCI 편입종목 상승세 탈듯 주간 증시 전망,1
MSCI 편입 이슈 수급에 긍정적 영향물가 급등 진정세주간 증시 전망,1
펀드와치삼성전자 모처럼 반등반도체 펀드 방긋,1
주간증시전망 MSCI 신규 편입 종목에 주목,1
고용 좋다 회복지속 다우·SP 최고치↑뉴욕마감,1
유럽증시 기업 실적 호조에 상승세 지속,1
마감시황 코스피 기관 매도에 하락카뱅은 시총 11위,0
시황종합 코스피 약세 3270선 마감카뱅 금융대장株로 데뷔,0
외환마감환율 소폭 하락하며 움직임 제한15거래일래 최저,0
코스닥 마감기관·외국인 팔자 강보합 마감10598 연중 최고치,0
오전시황상장 첫날 카카오뱅크국내 시총 11위로 데뷔,1
나스닥·SP500 최고치수도권 4단계 2주 재연장 전망모닝브리핑,1
코로나 괜찮다 여행주↑SP 사상최고뉴욕마감,1
고용보고서 발표 앞두고 다우 078↑ 데일리 국제금융시장,1
유럽증시 양호한 기업 실적에 대부분 상승 마감,1
마켓뷰 코스피 3270선 하락 마감 개인 나홀로 매도,0
마감시황코스피 약보합코스닥은 1대 상승,0
코스닥 마감기관·외국인 동반 매수에 1060선 코앞,1
시황종합 코스피 3270선 밀려코스닥은 1↑ 연고점 경신,1
외환마감美 고용지표 대기모드환율 사흘 만에 강보합,0
오전시황코스피 강세 출발···돌아온 외국인 나홀로 매수,1
원자재시황 국제유가 델타변이·원유재고 증가에 하락WTI 34↓,0
외환브리핑美 고용둔화에 연준 매 발언환율 상승하나,1
유럽증시 기업실적 주시 속 일제히 상승,1
트리플 정점 이론에 혼란스런 시장다우 092↓뉴욕마감,0
실망스러운 고용지표에 다우 092↓ 데일리 국제금융시장,0
유럽증시 기업실적 주시 속 상승,1
마감시황美훈풍에 외인·기관 매수코스피 3280선 상승,1
시황종합외인기관 쌍끌이 코스피 134↑ 3280선三電 3일째↑,1
외환마감환율 1143원대로 하락13거래일 만에 최저,0
오전시황 美 증시 상승에 코스피 3240선 돌파···삼전·SK하닉 3거래일 연속 ↑,1
굿모닝 증시 델타 변이 우려에도 걱정 넘은 美증시,0
원자재시황 국제유가 델타변이 확산 우려에 이틀째 하락WTI 098↓,0
유럽증시 기업 호실적에 소폭 상승,1
美증시 동반상승 SP 사상 최고치오늘 야구 한일전 모닝브리핑,1
경기둔화 우려에도 기업 88 어닝서프라이즈SP 사상 최고뉴욕마감,0
델타변이 우려에도 다우 08 상승 데일리 국제금융시장,0
유럽증시 델타 변이 확산 우려에도 대부분 상승 마감,0
마켓뷰 코스피 지수 3230선 회복외국인 순매수 영향,1
코스닥 마감기관·외국인 매도에1036선 약보합,0
외환마감외국인 증시 순매수 전환환율 사흘 만에 하락해 1140원대,0
미드캡 가치주 종목을 주목하라 독점 UBS리포트,1
오전시황삼성전자·SK하이닉스 강세 속코스피 소폭 오름세,1
외환브리핑외국인 주식매도 지속되나환율 1150원대 초반 등락,0
굿모닝 증시美증시 지표부진·경기둔화 우려에 혼조세코스피 쉬어갈 듯,0
원자재시황 국제유가 中 제조업지표 부진에 하락WTI 36↓,0
유럽증시 美 인프라 지출안 마무리에 반등獨 016↑,1
뉴욕증시 긴축 우려에 혼조BTS 버터 9주째 빌보드 1위모닝브리핑,0
경기둔화·긴축우려에 위축다우 내리고 나스닥 강보합뉴욕마감,0
델타변이·경제성장 둔화 우려에 다우 028↓ 데일리 국제금융시장,0
유럽증시 미 인프라 지출안·델타 변이 확산 주시하며 반등,1
코스닥 마감기관·외국인 매수로 반등1037선,1
시황종합 코스피 3220선 회복반도체·바이오株 동반 상승,1
마감시황코스피 중국 반등에 힘입어 065 상승,1
외환마감환율 中 경제지표 부진 등에 2거래일 연속 상승,1
오전시황기관 투자자 매수세에 코스피·코스닥 동반 상승,1
굿모닝 증시녹록지 않은 증시 환경외국인 순매도 길어질 것,0
美 기업 실적 고점 불안감 32003320’ 박스피 예상 주간 증시 전망,0
펀드와치 中규제강화에 반사익 기대철강 펀드 수익률 쑥↑’,1
이번주 증시 중국 규제 리스크에 박스권 속 순환매 대응,0
아마존 실적 쇼크·물가 우려 덮친 뉴욕증시···다우 042↓마감 데일리 국제금융시장,0
아마존 실적 쇼크·물가 상승에 증시 일제히 하락뉴욕마감,0
유럽증시 차익 실현 매물 등에 일제히 하락,0
마켓뷰 코스피 외국인·기관 팔자’에 124 급락···3200선 방어도 위태,0
시황종합코스피 외인·기관 팔자에 3200선 털썩7월 9개월만에 하락,0
마감시황 코스피·코스닥 동반 하락외국인·기관 팔자,0
코스닥 마감외국인·기관 쌍끌이 매도에 1030선 턱걸이,0
굿모닝 증시 예상 못 미친 美 성장률에도3대 지수 반등,1
유럽증시 기업실적 호조·연준 경제진단에 상승獨 045↑,1
외환브리핑美GDP 실망에 약달러환율 이틀째 하락 전망,0
뉴욕증시 GDP 실망 불구 상승18∼49세 백신 접종계획 발표 모닝브리핑,1
뉴욕증시 GDP 등 주요 지표 실망에도 긴축우려 완화···다우 044↑마감데일리 국제금융시장,0
기대 이하 GDP 발표에도 3대 지수 모두 상승뉴욕마감,1
유럽증시 미 경제 팬데믹 이전 수준 회복에 상승,1
시황종합 코스피 외인 매도 속 강보합 마감3240선 회복,0
마켓뷰 코스피 3240선 회복상승폭은 외국인 매도세에 주춤’,0
외환마감中 당국 시장안정 메시지에 위안화 강세환율 1140원대 하락,0
마감시황코스피 외국인 팔자에 상승 제한강보합,0
코스닥 마감돌아온 외인에 나흘만의 강세1040선 회복,1
오전시황 기관·개인 순매수코스피 3240선 상승,1
외환브리핑강한 고용 아직 멀었다는 파월환율 1150원대 하락 예상,0
원자재시황 美 원유재고 감소에 상승세WTI 1↑,1
실적 호조에도 美 증시 혼조다우 036↓뉴욕마감,0
유럽증시 FOMC 관망 속 기업실적 호조에 상승,1
파월 텔타변이 충격 전보다 작을 것다우 036↓ 마감 데일리 국제금융시장,0
마켓뷰 중국 리스크에 코스피 상승 제한 323686 마감,0
시황종합 코스피 혼조세 속 강보합 마감美FOMC 경계감”,0
코스닥 마감외국인·기관 쌍끌이 매도에1030선 되물림,0
마감시황코스피 등락 끝에 반등013 상승,1
오전시황FOMC 결과 앞두고 관망세코스피 소폭 하락해 3220선,0
외환브리핑중국發 악재에 환율 하루 만에 상승 전망연고점 경신할까,0
원자재시황 국제유가 코로나19 재확산 우려에 하락WTI 04 ↓,0
애플·구글 호실적 발표 전 팔았다나스닥 121↓뉴욕마감,0
유럽증시 FOMC 회의 주목 속 일제히 하락獨 071↓,0
뉴욕증시 FOMC 결과 주목 다우 024↓ 마감데일리 국제금융시장,0
유럽증시 미 연준 회의 주시하며 일제히 하락,0
시황종합외인·기관 사자 코스피 024↑ 3230선코스닥은 약세,0
마켓뷰 코스피 외국인·기관 동반 매수에 상승 마감···비트코인은 4 하락,0
마감시황코스피 美증시 훈풍에 반등3230선 회복,1
코스닥 마감기관·외국인 팔자에 이틀째 약세1040선,0
외환마감환율 사흘 만에 하락 전환1150원대 초반 하락,0
오전시황 외인·기관 순매수 코스피 상승 출발3250선 회복,1
외환브리핑美지표 부진에 약달러환율 사흘만에 하락 전망,0
굿모닝 증시미중 갈등 중국 규제 리스크 우려국내 증시 영향은 제한적,0
빅테크 실적 기대감에 뉴욕 증시 사상 최고치 데일리 국제금융시장,1
실적 좋다 계속 가자美증시 또 최고치  뉴욕마감,1
오늘부터 비수도권 거리두기 3단계뉴욕증시 사상 최고치 마감모닝브리핑,1
시황종합미중 갈등 우려 코스피 09↓ 3220선코스닥 075↓,0
마켓뷰 코스피 중국 증시 급락 여파에 09 넘게 하락,0
외환마감환율 1155원 돌파3거래일만에 또 다시 연고점 경신,1
마감시황코스피 외국인·기관 순매도3224선 마감,0
코스닥 마감외국인·기관 쌍끌이 매도다시 1040선,0
오전시황 개인 순매수 코스피 상승 출발3250선,1
델타변이 확산속 횡보장 예상 美 FOMC 입장 변화 없을 듯 주간 증시 전망,0
美증시 3대지수 나란히 최고치실적기대감 UP뉴욕마감,1
유럽증시 유로존 기업활동 증가 속 일제 상승,1
마켓뷰 코스피 이틀 연속 상승코스닥은 연고점 경신,1
외환마감거리두기 4단계 연장에 원화 약세환율 1150원대 상승 마감,0
시황종합 기관 사자 코스피 01 올라 3250선네이버·카카오↑,1
코스닥 마감 12일만에 기관 사자’에 이틀째 상승1050선,1
